UniqueCount	AmbigCount
0	9
0	9
0	6
0	9
0	9
0	6
0	6
0	9
0	9
0	6
1	6
138	0
0	0
0	0
0	0
0	0
0	0
4	0
5	0
12	0
9	0
1213	0
5737	0
1854	0
4692	0
6570	0
3	0
0	0
0	0
0	0
0	9
0	0
0	9
0	9
0	6
0	9
0	9
0	9
0	7
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
49	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	14
0	14
0	13
0	13
0	13
2	0
0	0
0	0
0	0
3	0
150	0
2	0
6	0
0	0
0	7
0	7
0	7
0	7
4	0
41	0
50	0
5	0
4	0
5	0
1	0
0	0
10	11
1	11
0	1
0	1
0	0
0	88
0	88
0	0
0	0
0	0
0	0
0	1
2	1
0	1
0	1
0	1
0	20
1	20
6	0
0	0
0	0
0	0
1	0
0	0
0	0
0	48
6	44
15	48
0	40
0	6
1	2
19	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
1	0
14	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	5
0	2
0	2
0	3
0	2
0	2
0	0
0	1
0	0
0	0
0	8
0	8
0	8
0	8
0	0
4	0
5	0
2	0
4	9
0	9
54	0
15	6
0	6
17	0
1	0
0	0
3	0
0	0
322	0
2	0
2	0
982	0
6	0
0	28
1	28
0	0
140	0
21	4
16	4
0	8
31	8
0	0
12	0
2	0
4836	0
0	13
0	15
0	15
1	0
0	15
1	0
0	0
0	0
1	2
0	2
0	2
0	0
1	0
7	0
47	0
29	0
44	0
0	3
1	3
110	0
407	0
1	0
0	0
0	0
0	21
0	21
0	52
0	52
6103	134
0	134
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	3
0	0
0	0
0	0
0	0
0	0
8	0
217	0
0	0
47	0
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	0
0	0
3	0
0	0
2	0
495	0
0	416
0	416
0	416
0	416
0	416
0	416
0	0
9	0
0	0
0	0
0	10
0	10
6	0
9	1
0	1
0	1
237	0
19	0
0	84
0	84
0	0
0	1
0	1
0	0
330	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	126
0	126
0	126
0	122
0	122
0	122
0	122
2	15
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	13
0	13
9	2
0	4
0	4
1	0
0	3
0	3
857	0
0	0
0	0
161	0
1	0
1	0
0	0
0	0
0	0
0	0
0	21
0	21
2	21
8	21
0	0
0	0
0	0
4	0
2	0
0	13
0	13
3	0
84	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	25
34	0
0	31
0	31
0	7
0	7
31	0
0	0
0	0
0	0
0	0
99	0
142	0
0	13
0	12
0	13
0	13
1	0
0	0
0	0
113	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
4	3
0	3
0	3
3	0
0	0
7	0
3	0
16	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
19	0
57	0
42	0
0	0
153	0
14	0
0	0
0	0
191	0
588	0
19	0
1	0
0	0
0	0
80	0
95	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
104	0
45	3
0	3
0	3
0	3
0	3
188	0
72	0
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
6	0
6	0
0	0
0	0
3	0
4	0
0	26
0	26
67	37
0	37
0	37
0	0
0	0
243	0
3	8
0	8
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
4	15
2	15
1	54
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
0	45
0	45
0	4
0	0
0	0
0	241
0	254
0	95
0	108
0	0
39	0
0	4
0	4
0	4
2	0
0	0
49	0
50	0
0	0
55	0
0	7
0	7
0	7
32	0
2	12
0	12
0	0
0	0
0	0
0	0
0	0
107	0
21	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
8	1
0	4
0	4
0	1
3	0
70	0
0	0
2	0
0	0
8	0
0	20
0	20
0	0
0	0
0	0
0	0
1	0
5748	13
0	13
23	0
0	42
0	42
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
10	0
5	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
35	0
24	0
0	2
0	2
7	17
0	17
0	0
0	0
0	0
50	0
227	0
37	0
252	0
0	0
0	0
0	0
0	0
263	0
0	44
0	44
11	0
0	0
0	0
0	0
1	0
0	0
0	2
0	2
0	0
0	0
54	0
0	0
2	9
5	9
48	0
0	0
0	0
0	0
0	0
0	0
4	0
3	0
0	18
0	19
0	0
0	1
0	0
0	0
0	0
0	0
0	0
41	0
0	0
0	0
0	3
0	3
0	3
28	0
0	0
5	0
0	8
0	8
0	8
0	5
0	5
0	0
0	0
0	0
0	0
0	76
0	76
0	0
0	0
0	0
0	1
0	1
0	0
75	0
0	0
5	0
9	0
16	0
0	49
0	49
0	21
0	21
0	156
0	156
0	156
0	156
0	156
0	156
0	156
0	156
4	0
9	0
2513	0
3	0
1	0
7	0
27	0
102	0
0	6
0	6
0	5
0	3
0	0
0	0
0	0
0	13
0	13
73	0
0	15
0	15
1	13
0	13
47	0
0	16
2	16
0	30
3	30
34	0
29	0
0	57
0	57
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	22
0	22
0	8
0	8
0	8
0	8
0	8
0	0
16	0
0	65
0	65
1	1
0	1
0	21
0	21
0	0
27	5
0	0
1	5
0	0
0	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
19	0
45	0
152	0
208	0
14	0
0	7
0	7
5224	0
1	0
1	0
108	0
6429	0
10	0
86	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
544	29
0	29
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
7	0
1	0
0	0
13	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
2	0
1	0
0	0
2	0
0	5
0	5
0	5
1	2
14	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
1	0
0	0
0	0
0	1
0	1
43	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	1
0	0
0	1
156	0
21	0
0	0
0	0
1	17
2	17
17	0
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
748	0
8	0
53	0
2	0
351	0
15	52
1	0
0	0
0	0
9	38
5	38
1	0
8	0
23	0
0	5
0	5
0	5
0	3
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	3
0	3
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
50	4
0	4
0	0
0	0
0	0
4	0
1	15
0	15
0	4
0	4
1	11
0	11
0	1
0	1
0	1
0	0
0	0
0	0
29	0
0	14
0	14
54	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	2
0	2
0	2
0	5
0	5
0	0
0	0
0	10
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	0
0	60
0	62
0	61
0	63
146	54
17	0
0	0
0	0
41	0
2	1
0	1
31	0
44	0
221	0
232	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	50
1	0
0	0
161	0
252	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	24
0	24
0	24
0	24
0	24
0	24
0	24
0	20
0	20
0	16
0	0
0	0
23	0
76	48
0	48
3	13
0	13
0	3
0	3
0	0
0	8
0	8
0	5
0	0
0	0
0	0
0	0
0	0
173	0
60	0
12	0
4	0
0	0
38	0
16	0
51	0
28	0
0	0
0	0
0	0
0	0
18	1
3	1
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
79	0
1	0
149	0
4	0
0	0
0	0
13	0
2	7
0	7
0	7
0	0
0	7
0	7
0	0
0	1
0	1
4	0
0	44
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	154
0	154
0	11
4	0
0	18
0	18
0	18
13	0
24	0
4	0
253	0
1	170
0	170
0	40
0	40
0	12
0	0
8	12
0	11
0	0
3	12
0	12
0	0
0	1
0	1
0	0
0	0
185	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
0	2
0	2
0	2
0	26
2	26
0	0
10	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	2
4	0
0	0
1	0
1	0
28	0
5	0
5	158
0	158
0	158
0	158
1	0
3	0
0	0
0	0
9	0
24	0
0	0
0	0
0	0
0	0
141	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	20
0	19
0	14
0	21
0	21
0	16
0	16
0	14
0	20
0	16
0	15
0	0
0	3
0	2
0	3
0	2
0	3
0	3
0	0
0	0
0	0
10	0
0	5
0	5
0	0
0	0
35	0
60	0
0	0
0	1
0	1
0	1
0	9
0	8
0	9
0	8
0	8
0	22
0	22
114	0
2	0
23	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	25
0	25
4	0
68	0
110	0
10	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
108	0
29	0
91	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
38	0
0	0
5	0
16	0
0	4
0	4
0	4
4	0
0	0
0	0
0	0
0	145
0	145
0	144
0	144
0	144
0	144
0	8
0	8
0	8
0	8
0	8
0	4
1	0
51	0
13	0
0	0
3	0
0	15
0	15
1	0
0	0
0	0
1	0
0	0
2	0
0	0
4	0
0	0
0	14
0	14
105	0
34	0
295	0
9	0
0	16
0	16
3	0
8	0
6	0
24	0
0	9
2	9
0	8
0	8
32	0
102	0
149	0
25	0
0	0
1	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
5	0
0	0
0	55
0	53
0	14
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	13
0	2
0	1
0	13
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	0
91	0
0	0
7	0
53	0
2	0
5	0
7	17
0	17
312	0
0	7
0	7
0	0
0	0
126	0
0	0
0	0
16	0
420	0
166	0
1	0
0	0
7	0
0	0
0	2
0	2
85	0
0	0
0	0
0	0
0	0
0	4
0	4
3	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	4
0	4
0	4
0	4
4	1
2	1
0	9
0	9
25	0
155	0
0	0
0	0
0	0
2	0
2	0
37	0
37	1
0	1
0	0
16	0
2	58
0	58
66	3
2	6
0	6
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
0	23
0	0
0	0
0	0
0	0
0	12
0	12
0	12
0	0
1	0
1	0
0	0
0	6
0	6
0	6
9	0
490	0
233	0
0	0
22	0
32	0
99	0
0	0
0	0
32	0
0	0
3	0
642	0
1	37
27	37
0	0
0	0
0	0
0	0
0	0
12	0
16	0
129	0
0	16
0	11
0	16
0	15
0	16
0	11
0	15
0	16
0	11
0	0
0	0
0	283
0	283
0	0
0	0
0	0
0	0
25	0
0	4
0	4
1	0
0	248
0	248
0	10
0	0
1	0
0	0
127	0
8	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
189	0
219	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
17	0
236	0
12	0
1	0
0	135
0	135
2	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
19	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
1	0
82	0
285	0
14	0
9	0
1	0
2	0
0	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
42	25
0	25
5	0
0	3
0	3
2	0
60	0
0	2
0	2
0	2
1	0
56	0
28	0
41	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
117	0
76	0
0	1
0	3
1	3
87	0
29	0
8	0
1	42
0	42
0	0
34	0
9	0
72	0
55	0
0	10
75	10
11	0
0	0
0	0
0	0
0	0
9	0
1813	0
7	0
169	0
16	0
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
0	3
0	3
0	3
0	3
6	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	0
25	0
14	0
29	0
75	0
0	0
52	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	3
140	3
0	0
0	3
0	0
0	0
0	5
0	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
49	0
0	0
0	0
42	0
0	0
0	0
2	0
0	0
176	0
17	0
122	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
0	24
0	24
8	0
35	0
10	0
0	0
0	9
1	9
0	1
9	1
1	0
67	0
0	1
0	1
0	1
0	1
0	7
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
6	0
0	7
1	0
0	7
0	0
76	0
7	0
0	51
0	51
5	0
0	0
5	0
71	0
23	9
0	9
0	1
0	1
0	1
0	1
0	0
0	0
8	0
5	24
0	24
1	5
0	5
0	5
2	7
0	7
0	2
0	2
0	2
0	2
1	571
10	525
0	566
68	0
2	28
0	28
45	0
337	0
1	4
0	4
73	0
4	0
10	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
35	0
438	0
86	0
279	0
0	32
2	32
7	0
41	0
0	0
0	0
0	0
0	0
0	54
0	54
0	0
0	1
0	1
0	0
0	0
6	0
13	13
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	25
0	25
0	25
2	5
0	4
0	4
184	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
1	0
0	0
0	0
10	0
47	0
1	0
0	0
0	0
24	0
0	12
30	12
0	12
1	2
0	2
1	0
0	0
0	0
56	0
0	0
0	0
0	0
0	0
47	0
0	0
0	0
0	0
48	0
0	3
0	3
0	3
0	3
0	3
0	3
0	16
0	16
0	0
0	0
0	0
0	0
3	0
3	0
12	0
0	49
0	49
0	49
265	0
3	2
0	2
0	0
0	0
0	0
3	0
0	0
5	0
0	0
0	0
0	0
2	0
18	1
14	1
10	0
1	1
0	1
0	0
96	0
97	2
1	0
1	0
0	0
0	0
0	2
0	0
0	34
0	34
0	34
36	0
4	0
0	51
4	51
99	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
4	0
60	0
4	126
0	126
4	0
2	0
2	0
19	0
7	0
0	0
0	271
0	271
0	270
0	28
0	28
0	0
0	337
0	337
0	337
0	337
14	0
0	13
0	13
0	0
0	13
0	13
0	13
0	13
0	13
0	13
0	13
0	13
0	0
0	0
4	0
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
1	0
5	0
0	45
0	45
2	0
0	1
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
80	0
0	0
0	0
0	0
0	0
0	0
44	0
2	0
0	0
38	0
8	0
1	5
11	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	0
8	1
0	1
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
23	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	1
0	1
19	0
0	0
0	0
0	0
57	0
0	8
0	8
0	0
5	0
0	0
0	0
0	0
0	0
0	0
2	265
0	265
91	0
0	0
24	10
0	10
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	54
0	54
0	1
0	1
0	17
0	17
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
160	0
0	0
9	0
0	0
0	0
153	0
0	0
0	0
195	0
427	0
15	0
0	0
0	40
0	40
0	37
0	0
0	0
0	0
0	0
247	0
0	158
0	156
0	132
0	130
0	61
0	61
0	0
0	0
0	0
0	0
0	0
0	0
29	0
58	0
0	0
28	0
0	8
0	8
0	8
19	0
7	0
0	0
0	1
0	1
0	0
0	0
4	0
0	0
3	0
4	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
103	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	0
0	0
72	19
0	19
40	0
10	0
0	36
0	36
0	35
2	34
0	0
0	0
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
1	0
69	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
4	0
0	0
1206	0
1	0
1	0
0	0
1	0
10	0
0	0
0	5
0	2
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
203	0
12	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
26	0
1	0
0	20
0	20
23	1
0	1
0	0
0	0
0	2
1	2
6	0
1	0
0	19
0	19
0	19
0	19
0	19
29	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
58	0
31	11
3	11
371	0
9	0
1	73
0	73
77	0
67	0
0	0
0	0
77	0
0	0
3	1
0	1
0	0
0	0
0	0
0	11
1	14
0	14
0	12
0	8
0	9
13650	0
629	0
255	0
49	0
0	0
0	12
0	12
0	12
0	12
0	12
111	448
0	448
325	0
39	200
0	200
3	683
0	683
1	0
0	24
0	23
0	24
0	11
2	0
2	0
8	213
0	213
0	213
0	209
0	0
0	0
9	0
165	3
1	3
0	0
0	0
0	0
0	0
771	0
400	0
12	0
0	12
400	12
0	0
3	0
12	0
19	0
0	0
0	0
1	40
5	40
1	6
84	156
0	156
12715	0
0	233
3	232
0	230
0	42
0	214
94	384
1	384
3	384
47	384
709	17
0	17
0	0
0	0
0	0
421	0
333	0
373	0
612	0
0	150
3	150
0	149
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
15	0
0	0
0	34
0	32
0	34
2	0
0	0
0	5
0	5
0	5
30	0
15	0
33	0
0	9
0	9
0	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	2
0	2
0	2
18	0
20	0
0	0
0	0
0	23
0	21
0	23
0	15
30	194
0	194
4	0
77	0
0	0
0	0
0	0
0	0
6	0
25	0
1	0
12	0
0	0
0	0
0	0
0	0
6	0
51	0
495	0
0	0
0	0
0	0
0	158
22	158
0	0
161	0
56	0
3	0
3	0
0	0
0	0
0	0
10	0
0	0
376	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	4
0	4
2	0
0	59
0	59
0	59
1	0
0	14
0	14
28	0
0	0
0	0
0	13
0	13
0	13
0	13
0	2
6	2
0	10
0	10
343	0
0	16
0	16
0	258
0	258
1	190
0	258
0	258
0	258
0	258
0	258
0	133
0	0
0	0
0	0
0	0
25	0
1	0
0	0
0	72
0	72
0	72
0	77
0	75
0	75
0	82
0	80
0	80
13	0
24	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	160
0	160
0	10
0	10
5	1
0	0
17	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	76
0	76
0	76
0	76
0	11
0	65
0	65
0	0
0	4
0	4
0	4
26	0
0	0
4	0
0	8
0	8
7	0
0	0
0	13
0	13
0	0
0	1
0	0
151	0
0	3
0	0
0	3
0	3
0	10
0	13
0	13
0	10
0	10
0	10
0	10
0	13
0	10
0	13
0	10
0	10
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
32	0
9	2
26	2
172	0
11	0
0	0
0	0
342	0
36	0
13	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1951	0
0	35
0	35
102	0
157	0
62	0
0	0
0	5
0	5
0	5
0	5
4	0
0	17
0	17
0	3
0	3
0	2
0	2
0	0
0	0
0	5
0	5
0	7
0	7
0	0
11	8
0	8
25	0
1	0
0	0
0	0
0	0
38	0
7	0
26	0
1	0
0	1
0	1
0	0
375	22
0	22
10	0
9	0
85	0
374	0
0	26
0	26
0	0
77	0
0	163
0	163
98	0
0	0
56	0
5838	20
0	20
1	0
31	0
20	0
1	0
39	0
40	0
1	59
0	59
0	59
0	59
0	22
3	22
6	22
1	0
18	0
526	0
64	0
0	284
1	284
16	77
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
122	0
75	0
39	0
14	0
8	0
34	0
6	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
20	0
499	0
154	0
62	0
46	0
0	0
0	0
0	0
0	0
0	0
49	0
0	0
3	0
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
5	0
0	0
87	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
375	16
0	16
0	16
0	16
0	4
2	4
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
231	0
49	0
0	0
0	30
7	30
239	15
7	15
0	15
0	15
124	0
0	7
0	7
0	7
1	0
0	0
0	4
0	4
1053	0
0	0
0	25
0	25
0	25
0	9
0	9
18	9
1	12
0	12
22	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	13
0	13
0	13
0	13
0	13
0	13
8	0
36	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
1	0
1	26
0	26
0	19
19	0
6	0
25	0
29	0
0	42
0	42
0	39
126	2
0	0
1	40
0	40
0	40
0	40
0	40
0	40
0	1
0	1
0	2
0	1
0	2
0	40
0	40
1	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
6	1
0	1
43	0
4	0
0	0
0	0
3	0
0	36
0	36
1	36
0	36
0	36
0	34
0	34
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
405	0
26	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
84	2
0	35
0	35
0	0
24	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
28	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
2	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	13
0	13
0	10
0	10
0	15
0	6
11	0
157	0
0	0
0	0
0	7
0	7
2	32
0	32
0	0
4	0
2	2
0	2
0	40
2	40
203	0
0	0
0	0
0	0
0	0
0	18
0	18
0	17
0	0
0	0
0	0
0	0
2	0
22	0
2	44
0	44
0	2
0	2
0	1
0	1
0	1
0	0
0	0
11	0
0	0
13	0
4	0
3	0
0	12
0	12
0	12
0	12
0	10
0	10
3	0
41	0
18	0
14	0
0	0
0	0
0	0
0	0
0	0
3	0
18	0
41	12
0	12
117	0
0	77
0	77
4	0
0	0
